,지번주소,위도,경도
194,서울특별시 성북구 하월곡동 77-1089,37.6119017,127.0360427
195,서울특별시 성북구 하월곡동 77-1092,37.6109061,127.0354564
196,서울특별시 성북구 하월곡동 77-1093,37.6107205,127.0355196
197,서울특별시 성북구 하월곡동 79-1,37.6114217,127.0352702
198,서울특별시 성북구 하월곡동 79-8,37.6111207,127.0350825
199,서울특별시 성북구 하월곡동 79-20,37.6113796,127.0350395
200,서울특별시 성북구 하월곡동 79-26,37.6113680,127.0348857
201,서울특별시 성북구 하월곡동 79-31,37.6111445,127.0350497
202,서울특별시 성북구 하월곡동 79-33,37.6110284,127.0347356
203,서울특별시 성북구 하월곡동 79-44,37.6108714,127.0349831
204,서울특별시 성북구 하월곡동 79-58,37.6112420,127.0346503
205,서울특별시 성북구 하월곡동 79-75,37.6113096,127.0347764
206,서울특별시 성북구 하월곡동 79-96,37.6109654,127.0352920
207,서울특별시 성북구 하월곡동 79-106,37.6116723,127.0354685
208,서울특별시 성북구 하월곡동 79-113,37.6109125,127.0352643
209,서울특별시 성북구 하월곡동 79-116,37.6112696,127.0348349
210,서울특별시 성북구 하월곡동 79-130,37.6109798,127.0342614
211,서울특별시 성북구 하월곡동 80-10,37.6101607,127.0344251
212,서울특별시 성북구 하월곡동 80-11,37.6103290,127.0348403
213,서울특별시 성북구 하월곡동 80-34,37.6107334,127.0340529
214,서울특별시 성북구 하월곡동 80-62,37.6105328,127.0344074
215,서울특별시 성북구 하월곡동 80-68,37.6107672,127.0343199
216,서울특별시 성북구 하월곡동 80-70,37.6099331,127.0345179
217,서울특별시 성북구 하월곡동 80-75,37.6095063,127.0355521
218,서울특별시 성북구 하월곡동 80-79,37.6105697,127.0342189
219,서울특별시 성북구 하월곡동 81-15,37.6094921,127.0347405
220,서울특별시 성북구 하월곡동 81-50,37.6077483,127.0350933
221,서울특별시 성북구 하월곡동 81-93,37.6083436,127.0350211
222,서울특별시 성북구 하월곡동 81-128,37.6094561,127.0342628
223,서울특별시 성북구 하월곡동 81-130,37.6097998,127.0345974
224,서울특별시 성북구 하월곡동 81-149,37.6096417,127.0341097
225,서울특별시 성북구 하월곡동 81-169,37.6088758,127.0346988
226,서울특별시 성북구 하월곡동 81-177,37.6086589,127.0347921
227,서울특별시 성북구 하월곡동 81-183,37.6084046,127.0349265
228,서울특별시 성북구 하월곡동 81-185,37.6084924,127.0346049
229,서울특별시 성북구 하월곡동 81-205,37.6092174,127.0345368
230,서울특별시 성북구 하월곡동 81-217,37.6091833,127.0342148
231,서울특별시 성북구 하월곡동 81-230,37.6090749,127.0342486
232,서울특별시 성북구 하월곡동 81-233,37.6098925,127.0342543
233,서울특별시 성북구 하월곡동 81-236,37.6090684,127.0349342
234,서울특별시 성북구 하월곡동 81-243,37.6089852,127.0346412
235,서울특별시 성북구 하월곡동 81-247,37.6089550,127.0344730
236,서울특별시 성북구 하월곡동 81-404,37.6090651,127.0351485
237,서울특별시 성북구 하월곡동 81-419,37.6092233,127.0354119
238,서울특별시 성북구 하월곡동 81-420,37.6092822,127.0353801
239,서울특별시 성북구 하월곡동 81-421,37.6093492,127.0353445
240,서울특별시 성북구 하월곡동 81-464,37.6102588,127.0332264
241,서울특별시 성북구 하월곡동 81-467,37.6100228,127.0330179
242,서울특별시 성북구 하월곡동 81-471,37.6100433,127.0329553
243,서울특별시 성북구 하월곡동 81-472,37.6071572,127.0358753
244,서울특별시 성북구 하월곡동 81-483,37.6093363,127.0333576
245,서울특별시 성북구 하월곡동 81-484,37.6094172,127.0336164
246,서울특별시 성북구 하월곡동 81-485,37.6094862,127.0338766
247,서울특별시 성북구 하월곡동 81-520,37.6093047,127.0348214
248,서울특별시 성북구 하월곡동 81-531,37.6083666,127.0353284
249,서울특별시 성북구 하월곡동 81-532,37.6077604,127.0352470
250,서울특별시 성북구 하월곡동 81-533,37.6091299,127.0348711
251,서울특별시 성북구 하월곡동 81-534,37.6095546,127.0338229
252,서울특별시 성북구 하월곡동 81-547,37.6081421,127.0348273
253,서울특별시 성북구 하월곡동 81-548,37.6083177,127.0348321
254,서울특별시 성북구 하월곡동 81-556,37.6088983,127.0344187
255,서울특별시 성북구 하월곡동 81-557,37.6091308,127.0342759
256,서울특별시 성북구 하월곡동 81-563,37.6080962,127.0348081
257,서울특별시 성북구 하월곡동 81-565,37.6074327,127.0349402
258,서울특별시 성북구 하월곡동 81-567,37.6089054,127.0343860
259,서울특별시 성북구 하월곡동 81-572,37.6106186,127.0336085
260,서울특별시 성북구 하월곡동 82-26,37.6075991,127.0346865
261,서울특별시 성북구 하월곡동 82-30,37.6077801,127.0346112
262,서울특별시 성북구 하월곡동 82-40,37.6077236,127.0346243
263,서울특별시 성북구 하월곡동 82-41,37.6082654,127.0343557
264,서울특별시 성북구 하월곡동 82-44,37.6078615,127.0345806
265,서울특별시 성북구 하월곡동 82-54,37.6076805,127.0346426
266,서울특별시 성북구 하월곡동 82-55,37.6076085,127.0346680
267,서울특별시 성북구 하월곡동 82-56,37.6075268,127.0346944
268,서울특별시 성북구 하월곡동 82-114,37.6080810,127.0347088
269,서울특별시 성북구 하월곡동 82-118,37.6074606,127.0341618
270,서울특별시 성북구 하월곡동 82-125,37.6084447,127.0340546
271,서울특별시 성북구 하월곡동 82-128,37.6084911,127.0339761
272,서울특별시 성북구 하월곡동 82-129,37.6084864,127.0339493
273,서울특별시 성북구 하월곡동 82-132,37.6085174,127.0339041
274,서울특별시 성북구 하월곡동 82-133,37.6085230,127.0338419
275,서울특별시 성북구 하월곡동 82-136,37.6085438,127.0338206
276,서울특별시 성북구 하월곡동 82-138,37.6085722,127.0337252
277,서울특별시 성북구 하월곡동 82-139,37.6085535,127.0337441
278,서울특별시 성북구 하월곡동 82-142,37.6085845,127.0336363
279,서울특별시 성북구 하월곡동 82-143,37.6086278,127.0336809
280,서울특별시 성북구 하월곡동 82-145,37.6086057,127.0336047
281,서울특별시 성북구 하월곡동 82-147,37.6086333,127.0334994
282,서울특별시 성북구 하월곡동 82-148,37.6086130,127.0335269
283,서울특별시 성북구 하월곡동 82-151,37.6086471,127.0333888
284,서울특별시 성북구 하월곡동 82-152,37.6086593,127.0333973
285,서울특별시 성북구 하월곡동 82-155,37.6086793,127.0333187
286,서울특별시 성북구 하월곡동 82-156,37.6084567,127.0340577
287,서울특별시 성북구 하월곡동 82-195,37.6088739,127.0337682
288,서울특별시 성북구 하월곡동 82-222,37.6083858,127.0342949
289,서울특별시 성북구 하월곡동 82-242,37.6090710,127.0331065
290,서울특별시 성북구 하월곡동 82-244,37.6091529,127.0332665
291,서울특별시 성북구 하월곡동 82-257,37.6079990,127.0345124
292,서울특별시 성북구 하월곡동 82-258,37.6074424,127.0342579
293,서울특별시 성북구 하월곡동 82-263,37.6079386,127.0347352
294,서울특별시 성북구 하월곡동 82-268,37.6074611,127.0348668
295,서울특별시 성북구 하월곡동 82-275,37.6071358,127.0349980
296,서울특별시 성북구 하월곡동 82-276,37.6069999,127.0350402
297,서울특별시 성북구 하월곡동 83-63,37.6084154,127.0335503
298,서울특별시 성북구 하월곡동 83-64,37.6083889,127.0336505
299,서울특별시 성북구 하월곡동 83-82,37.6080597,127.0341107
300,서울특별시 성북구 하월곡동 83-88,37.6080766,127.0342627
301,서울특별시 성북구 하월곡동 84-1,37.6103762,127.0328997
302,서울특별시 성북구 하월곡동 84-41,37.6102057,127.0328181
303,서울특별시 성북구 하월곡동 84-57,37.6086308,127.0331015
304,서울특별시 성북구 하월곡동 84-75,37.6092281,127.0326260
305,서울특별시 성북구 하월곡동 84-86,37.6084814,127.0324644
306,서울특별시 성북구 하월곡동 84-88,37.6081889,127.0331869
307,서울특별시 성북구 하월곡동 84-106,37.6103448,127.0329780
308,서울특별시 성북구 하월곡동 84-115,37.6102756,127.0328485
309,서울특별시 성북구 하월곡동 84-121,37.6100237,127.0328109
310,서울특별시 성북구 하월곡동 84-124,37.6094305,127.0328354
311,서울특별시 성북구 하월곡동 84-143,37.6081093,127.0335078
312,서울특별시 성북구 하월곡동 84-157,37.6095281,127.0325012
313,서울특별시 성북구 하월곡동 84-159,37.6094547,127.0326582
314,서울특별시 성북구 하월곡동 84-160,37.6077453,127.0333999
315,서울특별시 성북구 하월곡동 84-161,37.6077343,127.0335993
316,서울특별시 성북구 하월곡동 84-162,37.6077492,127.0335632
317,서울특별시 성북구 하월곡동 84-169,37.6085441,127.0332097
318,서울특별시 성북구 하월곡동 84-174,37.6090845,127.0329262
319,서울특별시 성북구 하월곡동 84-175,37.6087524,127.0330842
320,서울특별시 성북구 하월곡동 85-1,37.6091108,127.0329584
321,서울특별시 성북구 하월곡동 86-0,37.6099687,127.0328524
322,서울특별시 성북구 하월곡동 87-1,37.6082680,127.0314821
323,서울특별시 성북구 하월곡동 87-3,37.6080345,127.0308715
324,서울특별시 성북구 하월곡동 87-4,37.6090131,127.0317784
325,서울특별시 성북구 하월곡동 87-5,37.6087193,127.0311853
326,서울특별시 성북구 하월곡동 87-7,37.6077107,127.0312602
327,서울특별시 성북구 하월곡동 88-1,37.6072602,127.0308782
328,서울특별시 성북구 하월곡동 88-5,37.6051509,127.0315502
329,서울특별시 성북구 하월곡동 88-15,37.6062760,127.0294814
330,서울특별시 성북구 하월곡동 88-32,37.6057172,127.0273693
331,서울특별시 성북구 하월곡동 88-59,37.6050292,127.0263503
332,서울특별시 성북구 하월곡동 88-62,37.6045420,127.0257866
333,서울특별시 성북구 하월곡동 88-63,37.6045575,127.0258616
334,서울특별시 성북구 하월곡동 88-86,37.6059575,127.0286171
335,서울특별시 성북구 하월곡동 88-259,37.6058054,127.0293715
336,서울특별시 성북구 하월곡동 88-407,37.6059484,127.0288698
337,서울특별시 성북구 하월곡동 88-446,37.6060346,127.0275402
338,서울특별시 성북구 하월곡동 88-521,37.6071366,127.0302199
339,서울특별시 성북구 하월곡동 88-676,37.6050126,127.0280016
340,서울특별시 성북구 하월곡동 88-712,37.6055284,127.0269709
341,서울특별시 성북구 하월곡동 88-745,37.6056483,127.0271077
342,서울특별시 성북구 하월곡동 88-764,37.6060318,127.0278656
343,서울특별시 성북구 하월곡동 88-765,37.6057299,127.0277238
344,서울특별시 성북구 하월곡동 88-766,37.6056543,127.0278916
345,서울특별시 성북구 하월곡동 88-774,37.6071833,127.0307798
346,서울특별시 성북구 하월곡동 88-779,37.6056051,127.0301712
347,서울특별시 성북구 하월곡동 88-784,37.6061248,127.0301050
348,서울특별시 성북구 하월곡동 88-787,37.6057267,127.0300968
349,서울특별시 성북구 하월곡동 88-793,37.6055732,127.0312820
350,서울특별시 성북구 하월곡동 88-811,37.6045878,127.0258021
351,서울특별시 성북구 하월곡동 88-865,37.6067051,127.0282927
352,서울특별시 성북구 하월곡동 88-884,37.6057520,127.0272211
353,서울특별시 성북구 하월곡동 88-885,37.6057244,127.0271922
354,서울특별시 성북구 하월곡동 88-887,37.6056942,127.0271595
355,서울특별시 성북구 하월곡동 88-891,37.6054607,127.0269046
356,서울특별시 성북구 하월곡동 88-892,37.6054082,127.0268258
357,서울특별시 성북구 하월곡동 88-898,37.6054221,127.0268503
358,서울특별시 성북구 하월곡동 88-916,37.6058420,127.0278677
359,서울특별시 성북구 하월곡동 88-922,37.6054386,127.0278226
360,서울특별시 성북구 하월곡동 88-932,37.6051542,127.0277983
361,서울특별시 성북구 하월곡동 88-936,37.6050471,127.0277738
362,서울특별시 성북구 하월곡동 88-938,37.6049752,127.0277734
363,서울특별시 성북구 하월곡동 88-941,37.6056581,127.0278080
364,서울특별시 성북구 하월곡동 88-942,37.6049924,127.0275974
365,서울특별시 성북구 하월곡동 88-943,37.6051892,127.0276762
366,서울특별시 성북구 하월곡동 88-944,37.6052563,127.0279277
367,서울특별시 성북구 하월곡동 88-945,37.6052124,127.0277976
368,서울특별시 성북구 하월곡동 88-946,37.6050932,127.0277854
369,서울특별시 성북구 하월곡동 88-947,37.6050058,127.0277753
370,서울특별시 성북구 하월곡동 88-948,37.6058069,127.0293609
371,서울특별시 성북구 하월곡동 88-950,37.6067654,127.0296632
372,서울특별시 성북구 하월곡동 88-951,37.6059339,127.0287264
373,서울특별시 성북구 하월곡동 88-953,37.6056055,127.0292501
374,서울특별시 성북구 하월곡동 88-954,37.6080040,127.0297203
375,서울특별시 성북구 하월곡동 88-959,37.6065459,127.0297283
376,서울특별시 성북구 하월곡동 88-960,37.6075983,127.0291738
377,서울특별시 성북구 하월곡동 88-963,37.6071012,127.0292122
378,서울특별시 성북구 하월곡동 88-995,37.6071327,127.0298310
379,서울특별시 성북구 하월곡동 88-996,37.6072502,127.0299809
380,서울특별시 성북구 하월곡동 88-997,37.6073104,127.0303584
381,서울특별시 성북구 하월곡동 88-998,37.6068946,127.0304588
382,서울특별시 성북구 하월곡동 88-1005,37.6063454,127.0283286
383,서울특별시 성북구 하월곡동 88-1010,37.6062507,127.0283156
384,서울특별시 성북구 하월곡동 88-1014,37.6062250,127.0290250
385,서울특별시 성북구 하월곡동 88-1016,37.6062223,127.0301200
386,서울특별시 성북구 하월곡동 88-1085,37.6055654,127.0305173
387,서울특별시 성북구 하월곡동 88-1088,37.6069384,127.0297661
388,서울특별시 성북구 하월곡동 88-1092,37.6069313,127.0296786
389,서울특별시 성북구 하월곡동 89-16,37.6078625,127.0293920
390,서울특별시 성북구 하월곡동 89-17,37.6078320,127.0293537
391,서울특별시 성북구 하월곡동 89-18,37.6079430,127.0295613
392,서울특별시 성북구 하월곡동 90-1,37.6073906,127.0330705
393,서울특별시 성북구 하월곡동 90-18,37.6073807,127.0317197
394,서울특별시 성북구 하월곡동 90-19,37.6068723,127.0318800
395,서울특별시 성북구 하월곡동 90-84,37.6060690,127.0319418
396,서울특별시 성북구 하월곡동 90-193,37.6056746,127.0325320
397,서울특별시 성북구 하월곡동 90-205,37.6057181,127.0327651
398,서울특별시 성북구 하월곡동 90-292,37.6039464,127.0335130
399,서울특별시 성북구 하월곡동 90-295,37.6039878,127.0334836
400,서울특별시 성북구 하월곡동 90-307,37.6039207,127.0337792
401,서울특별시 성북구 하월곡동 90-458,37.6038240,127.0368486
402,서울특별시 성북구 하월곡동 90-477,37.6035865,127.0366274
403,서울특별시 성북구 하월곡동 90-480,37.6036217,127.0365010
404,서울특별시 성북구 하월곡동 90-481,37.6036621,127.0364609
405,서울특별시 성북구 하월곡동 90-493,37.6039119,127.0363394
406,서울특별시 성북구 하월곡동 90-494,37.6038853,127.0359683
407,서울특별시 성북구 하월곡동 90-581,37.6038820,127.0353629
408,서울특별시 성북구 하월곡동 90-592,37.6039005,127.0352197
409,서울특별시 성북구 하월곡동 90-609,37.6039078,127.0349610
